t,stateVector_0,stateVector_1,stateVector_2,stateVector_3,stateVector_4,stateVector_5,stateVector_6,stateVector_7,stateVector_8,stateVector_9,stateVector_10,stateVector_11,stateVector_12,stateVector_13,stateVector_14,stateVector_15,stateVector_16,stateVector_17,stateVector_18,stateVector_19,stateVector_20,stateVector_21,V1,V2,V3,V4
1.24,1,1,0.835293,0,6.67738e-310,-0.558902,0.991708,-0.129116,0,0.129116,0.991708,0,0,0,1,0,0,0.221076,641.8,524,641.8,524,3.209
1.25,1,1,0.829704,0,6.73078e-310,-0.55892,0.991422,-0.13131,0,0.13131,0.991422,0,0,0,1,0,0,0.222954,641.8,524,641.8,524,3.209
1.26,1,1,0.824115,0,6.78418e-310,-0.558937,0.991128,-0.133522,0,0.133522,0.991128,0,0,0,1,0,0,0.224832,641.8,524,641.8,524,3.209
1.27,1,1,0.818525,0,6.83758e-310,-0.558954,0.990828,-0.135752,0,0.135752,0.990828,0,0,0,1,0,0,0.22671,641.8,524,641.8,524,3.209
1.28,1,1,0.812936,0,6.89098e-310,-0.558971,0.990519,-0.138,0,0.138,0.990519,0,0,0,1,0,0,0.228588,641.8,524,641.8,524,3.209
1.29,1,1,0.807346,0,6.94438e-310,-0.558989,0.990203,-0.140266,0,0.140266,0.990203,0,0,0,1,0,0,0.230466,641.8,524,641.8,524,3.209
1.3,1,1,0.801756,0,6.99778e-310,-0.559006,0.989879,-0.14255,0,0.14255,0.989879,0,0,0,1,0,0,0.232344,641.8,524,641.8,524,3.209
1.31,1,1,0.796166,0,7.05117e-310,-0.559023,0.989547,-0.144851,0,0.144851,0.989547,0,0,0,1,0,0,0.234222,641.8,524,641.8,524,3.209
1.32,1,1,0.790576,0,7.10457e-310,-0.55904,0.989207,-0.147171,0,0.147171,0.989207,0,0,0,1,0,0,0.2361,641.8,524,641.8,524,3.209
1.33,1,1,0.784985,0,7.15797e-310,-0.559057,0.988859,-0.149508,0,0.149508,0.988859,0,0,0,1,0,0,0.237978,641.8,524,641.8,524,3.209
1.34,1,1,0.779395,0,7.21137e-310,-0.559075,0.988502,-0.151863,0,0.151863,0.988502,0,0,0,1,0,0,0.239856,641.8,524,641.8,524,3.209
1.35,1,1,0.773804,0,7.26476e-310,-0.559092,0.988137,-0.154235,0,0.154235,0.988137,0,0,0,1,0,0,0.241733,641.8,524,641.8,524,3.209
1.36,1,1,0.768213,0,7.31816e-310,-0.559109,0.987764,-0.156625,0,0.156625,0.987764,0,0,0,1,0,0,0.243611,641.8,524,641.8,524,3.209
1.37,1,1,0.762622,0,7.37155e-310,-0.559126,0.987381,-0.159033,0,0.159033,0.987381,0,0,0,1,0,0,0.245489,641.8,524,641.8,524,3.209
1.38,1,1,0.757031,0,7.42495e-310,-0.559143,0.98699,-0.161459,0,0.161459,0.98699,0,0,0,1,0,0,0.247367,641.8,524,641.8,524,3.209
1.39,1,1,0.751439,0,7.47834e-310,-0.559161,0.98659,-0.163902,0,0.163902,0.98659,0,0,0,1,0,0,0.249245,641.8,524,641.8,524,3.209
1.4,1,1,0.745848,0,7.53174e-310,-0.559178,0.986181,-0.166363,0,0.166363,0.986181,0,0,0,1,0,0,0.251123,641.8,524,641.8,524,3.209
1.41,1,1,0.740256,0,7.58513e-310,-0.559195,0.985762,-0.168841,0,0.168841,0.985762,0,0,0,1,0,0,0.253001,641.8,524,641.8,524,3.209
1.42,1,1,0.734664,0,7.63853e-310,-0.559212,0.985334,-0.171336,0,0.171336,0.985334,0,0,0,1,0,0,0.254879,641.8,524,641.8,524,3.209
1.43,1,1,0.729072,0,7.69192e-310,-0.55923,0.984896,-0.173849,0,0.173849,0.984896,0,0,0,1,0,0,0.256757,641.8,524,641.8,524,3.209
1.44,1,1,0.72348,0,7.74532e-310,-0.559247,0.984449,-0.17638,0,0.17638,0.984449,0,0,0,1,0,0,0.258635,641.8,524,641.8,524,3.209
1.45,1,1,0.717887,0,7.79871e-310,-0.559264,0.983992,-0.178927,0,0.178927,0.983992,0,0,0,1,0,0,0.260513,641.8,524,641.8,524,3.209
1.46,1,1,0.712294,0,7.8521e-310,-0.559281,0.983525,-0.181492,0,0.181492,0.983525,0,0,0,1,0,0,0.262391,641.8,524,641.8,524,3.209
1.47,1,1,0.706702,0,7.9055e-310,-0.559298,0.983048,-0.184074,0,0.184074,0.983048,0,0,0,1,0,0,0.264269,641.8,524,641.8,524,3.209
1.48,1,1,0.701109,0,7.95889e-310,-0.559316,0.98256,-0.186674,0,0.186674,0.98256,0,0,0,1,0,0,0.266147,641.8,524,641.8,524,3.209
1.49,1,1,0.695515,0,8.01228e-310,-0.559333,0.982063,-0.18929,0,0.18929,0.982063,0,0,0,1,0,0,0.268025,641.8,524,641.8,524,3.209
1.5,1,1,0.689922,0,8.06567e-310,-0.55935,0.981554,-0.191924,0,0.191924,0.981554,0,0,0,1,0,0,0.269903,641.8,524,641.8,524,3.209
